Latitude,Longitude
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7342683,139.8095461
35.7351958,139.8100063
35.7351951,139.8100088
35.7351977,139.8100063
35.7351975,139.810004
35.735195999999995,139.8100007
35.735194299999996,139.8099963
35.7351933,139.8099913
35.7351922,139.8099883
35.7351907,139.8099876
35.7351898,139.8099885
35.7351879,139.8099882
35.7351871,139.809987
35.7351866,139.8099867
35.7351853,139.8099871
35.7351849,139.8099877
35.7351842,139.809995
35.735183899999996,139.8099973
35.7351838,139.809999
35.7351835,139.8100004
35.735183299999996,139.8100024
35.735183299999996,139.8100081
35.7351831,139.8100107
35.7351832,139.8100138
35.7351832,139.81001759999998
35.7351831,139.8100205
35.7351831,139.810023
35.7351831,139.8100283
35.7351831,139.8100313
35.7351834,139.8100344
35.735183299999996,139.81003769999998
35.735183299999996,139.8100443
35.735183,139.8100475
35.735183,139.810048
35.7351826,139.8100481
35.7351823,139.8100486
35.735182099999996,139.8100485
35.7351818,139.8100484
35.7351812,139.810048
35.7351813,139.8100481
35.7351814,139.8100478
35.7351816,139.81004769999998
35.735182,139.8100474
35.7351822,139.810048
35.7351825,139.810048
35.7351825,139.81004869999998
35.7351816,139.8100488
35.7351814,139.8100488
35.735180899999996,139.8100488
35.7351806,139.8100491
35.735180299999996,139.8100488
35.7351798,139.8100489
35.735179699999996,139.8100494
35.735179599999995,139.81004919999998
35.735178999999995,139.8100494
35.7351792,139.8100497
35.7351781,139.8100507
35.735178,139.8100507
35.7351771,139.81005059999998
35.7351768,139.81005159999998
35.7351767,139.8100517
35.7351763,139.8100518
35.7351768,139.8100521
35.7351764,139.81005249999998
35.7351763,139.8100524
35.7351768,139.8100536
35.735176599999996,139.81005489999998
35.735177199999995,139.8100553
35.735175999999996,139.810055
35.7351762,139.8100557
35.7351762,139.8100562
35.7351768,139.81005679999998
35.7351761,139.8100566
35.7351762,139.810057
35.7351768,139.8100582
35.7351771,139.8100585
35.7351773,139.8100596
35.7351777,139.8100603
35.7351779,139.81006109999998
35.7351775,139.8100613
35.735178,139.8100622
35.7351782,139.81006259999998
35.7351786,139.8100629
35.735179099999996,139.8100637
35.735179599999995,139.8100644
35.7351801,139.8100647
35.7351805,139.81006539999998
35.7351804,139.8100655
35.7351812,139.8100666
35.7351818,139.81006739999998
35.7351824,139.8100686
35.7351824,139.8100689
35.7351829,139.8100699
35.7351836,139.8100705
35.7351847,139.810072
35.7351853,139.81007309999998
35.7351854,139.8100732
35.735185699999995,139.8100737
35.735186,139.8100743
35.735186299999995,139.8100747
35.7351867,139.8100751
35.7351852,139.8100744
35.7351834,139.8100728
35.735183,139.81007259999998
35.7351807,139.8100706
35.7351788,139.8100692
35.7351782,139.8100686
35.7351786,139.81006879999998
35.735178,139.8100685
35.7351771,139.8100671
35.7351768,139.810067
35.7351756,139.8100653
35.7351759,139.8100653
35.735175,139.8100638
35.735174,139.81006299999999
35.7351733,139.8100618
35.7351728,139.8100613
35.735171699999995,139.8100598
35.735171199999996,139.8100593
35.7351674,139.81005539999998
35.735165599999995,139.8100538
35.7351646,139.8100531
35.7351642,139.81005159999998
35.7351611,139.8100485
35.7351592,139.81004579999998
35.7351586,139.8100452
35.7351581,139.8100446
35.735157,139.81004339999998
35.7351554,139.8100416
35.735155,139.8100408
35.7351538,139.8100392
35.7351532,139.8100388
35.7351512,139.8100365
35.7351496,139.8100349
35.735149,139.8100328
35.7351488,139.8100322
35.7351491,139.81003099999998
35.7351497,139.8100309
35.735148599999995,139.8100292
35.7351485,139.8100289
35.735147999999995,139.81002809999998
35.7351472,139.810027
35.7351471,139.8100266
35.7351455,139.8100248
35.7351449,139.8100236
35.7351415,139.81001899999998
35.7351403,139.8100178
35.7351385,139.8100158
35.735127999999996,139.8100044
35.7351266,139.810002
35.7351252,139.8100001
35.735124,139.8099985
35.7351227,139.8099964
35.7351215,139.8099945
35.7351143,139.8099835
35.7351136,139.8099818
35.7351129,139.8099799
35.7351118,139.80997639999998
35.7351111,139.8099749
35.7351101,139.80997109999998
35.7351098,139.8099695
35.7351089,139.8099682
35.735109,139.8099671
35.735107899999996,139.8099642
35.735107299999996,139.80996299999998
35.7351066,139.80996159999998
35.735106099999996,139.8099599
35.7351047,139.8099551
35.7351045,139.80995249999998
35.735103599999995,139.80994959999998
35.7351026,139.80994669999998
35.735102,139.8099445
35.7351014,139.8099431
35.7351008,139.8099401
35.735100599999996,139.8099392
35.7351014,139.809934
35.7351017,139.8099321
35.7351027,139.80992899999998
35.7351029,139.8099279
35.735103599999995,139.8099269
35.7351038,139.80992609999998
35.735104199999995,139.8099251
35.735104299999996,139.8099239
35.7351041,139.8099232
35.735104199999995,139.8099222
35.7351052,139.8099188
35.735105499999996,139.80991799999998
35.735106099999996,139.8099171
35.7351066,139.8099168
35.735107299999996,139.8099155
35.735108499999996,139.8099135
35.7351087,139.8099126
35.7351107,139.8099111
35.7351106,139.8099105
35.7351114,139.8099102
35.735112,139.8099096
35.7351126,139.8099086
35.7351135,139.8099073
35.735113999999996,139.8099068
35.735115199999996,139.8099063
35.7351163,139.8099057
35.7351173,139.8099048
35.7351181,139.80990409999998
35.7351184,139.8099042
35.7351193,139.8099025
35.7351208,139.8099014
35.735121299999996,139.809901
35.7351214,139.8099006
35.7351223,139.8098995
35.7351227,139.8098989
35.735124899999995,139.8098972
35.7351254,139.80989689999998
35.735125599999996,139.8098966
35.7351258,139.8098963
35.735126099999995,139.8098957
35.7351264,139.8098947
35.7351265,139.8098943
35.7351265,139.80989409999998
35.735127,139.8098928
35.7351271,139.8098924
35.735127399999996,139.8098919
35.7351281,139.8098905
35.735129,139.80988969999999
35.7351295,139.8098887
35.73513,139.8098882
35.7351305,139.8098863
35.7351312,139.8098841
35.7351314,139.8098829
35.7351318,139.8098815
35.7351321,139.8098805
35.7351324,139.80987919999998
35.7351325,139.809878
35.7351327,139.8098769
35.7351332,139.80987489999998
35.7351336,139.8098741
35.7351343,139.8098732
35.7351344,139.80987199999998
35.7351349,139.8098713
35.735135299999996,139.8098702
35.7351356,139.8098693
35.735136,139.8098684
35.7351363,139.8098675
35.7351367,139.8098669
35.7351373,139.8098659
35.7351382,139.80986439999998
35.7351391,139.8098611
35.735139499999995,139.80985859999998
35.735140699999995,139.8098532
35.7351416,139.8098504
35.7351436,139.80984229999999
35.7351442,139.8098397
35.7351452,139.8098355
35.7351458,139.8098336
35.7351478,139.8098245
35.7351484,139.8098223
35.7351489,139.80981989999998
35.7351491,139.8098178
35.735149799999995,139.8098156
35.7351503,139.8098134
35.7351515,139.80980739999998
35.735152,139.80980549999998
35.7351525,139.8098035
35.735153,139.8098018
35.7351542,139.809798
35.735154699999995,139.8097961
35.7351552,139.8097944
35.7351557,139.8097927
35.735156599999996,139.8097895
35.735157099999995,139.8097879
35.735157699999995,139.8097862
35.7351582,139.80978439999998
35.7351597,139.8097781
35.7351603,139.80977679999998
35.735160799999996,139.80977529999998
35.7351619,139.8097727
35.7351625,139.8097713
35.735163,139.80977
35.735163899999996,139.8097673
35.7351643,139.809766
35.735168099999996,139.80975469999998
35.7351684,139.8097535
35.7351688,139.8097524
35.735169299999995,139.8097512
35.7351702,139.8097487
35.7351708,139.8097475
35.7351714,139.80974519999998
35.7351722,139.8097431
35.735172899999995,139.8097408
35.7351733,139.8097397
35.7351738,139.8097386
35.7351745,139.8097363
35.7351749,139.80973509999998
35.7351752,139.8097341
35.7351755,139.8097329
35.7351757,139.80973179999998
35.735175999999996,139.80973079999998
35.7351769,139.80972789999998
35.7351781,139.80972459999998
35.735178399999995,139.8097235
35.7351793,139.8097213
35.7351795,139.80972
35.7351799,139.80971879999998
35.735180199999995,139.8097175
35.7351806,139.8097162
35.735181,139.80971499999998
35.7351812,139.80971359999998
35.7351816,139.8097124
35.735182099999996,139.8097113
35.735182699999996,139.8097087
35.7351832,139.8097076
35.7351846,139.80970399999998
35.7351858,139.8097008
35.7351861,139.8096996
35.7351868,139.8096986
35.7351872,139.8096975
35.735187599999996,139.8096962
35.7351884,139.8096941
35.735188799999996,139.8096931
35.7351895,139.8096912
35.7351911,139.80968819999998
35.7351921,139.8096866
35.7351925,139.8096856
35.7351933,139.809684
35.7351938,139.8096831
35.7351944,139.8096821
35.7351953,139.8096802
35.7351956,139.8096792
35.735196099999996,139.8096783
35.7351965,139.8096775
35.7351968,139.8096766
35.735197899999996,139.8096749
35.735198499999996,139.809674
35.7351996,139.8096723
35.7351999,139.8096716
35.7352002,139.80967049999998
35.7352006,139.80966949999998
35.7352011,139.8096688
35.735201599999996,139.8096682
35.7352023,139.8096663
35.735202799999996,139.8096654
35.7352036,139.8096632
35.7352041,139.8096622
35.7352073,139.8096565
35.7352078,139.8096558
35.7352083,139.8096549
35.735208799999995,139.8096539
35.735209399999995,139.8096531
35.7352098,139.8096522
35.7352105,139.8096512
35.7352115,139.80964939999998
35.7352121,139.80964849999998
35.7352133,139.8096469
35.7352139,139.80964609999998
35.7352146,139.8096453
35.7352158,139.80964369999998
35.7352169,139.8096424
35.7352187,139.8096407
35.73522,139.8096393
35.735220399999996,139.8096385
35.7352211,139.809638
35.7352215,139.80963739999999
35.735222,139.80963699999998
35.7352232,139.8096359
35.735224599999995,139.8096348
35.735225199999995,139.8096343
35.7352256,139.8096338
35.7352267,139.8096325
35.735227099999996,139.80963169999998
35.7352281,139.80963029999998
35.7352286,139.8096295
35.735228899999996,139.809629
35.7352294,139.80962839999998
35.7352303,139.8096273
35.7352308,139.8096267
35.735231399999996,139.8096261
35.735232599999996,139.8096247
35.7352329,139.8096241
35.7352334,139.8096235
35.7352342,139.80962309999998
35.7352346,139.8096225
35.7352351,139.8096218
35.7352355,139.8096211
35.7352358,139.8096205
35.7352361,139.80962
35.735237,139.8096189
35.735237999999995,139.809618
35.735239,139.8096171
35.735239199999995,139.8096165
35.7352406,139.8096148
35.7352409,139.8096143
35.7352418,139.8096134
35.7352419,139.80961299999998
35.7352428,139.8096122
35.7352438,139.8096115
35.7352442,139.8096109
35.7352446,139.80961059999998
35.735245,139.8096101
35.7352457,139.80960919999998
35.735246499999995,139.80960819999999
35.7352473,139.80960679999998
35.7352479,139.8096057
35.7352495,139.8096031
35.7352504,139.8096018
35.7352509,139.809601
35.7352512,139.8096003
35.7352513,139.8095995
35.735251999999996,139.8095983
35.7352531,139.80959579999998
35.7352541,139.8095947
35.735254499999996,139.8095941
35.735255699999996,139.8095931
35.7352561,139.8095926
35.7352573,139.8095909
35.7352583,139.8095899
35.735261099999995,139.8095874
35.7352614,139.8095871
35.735262399999996,139.80958669999998
35.7352633,139.8095861
35.735264099999995,139.8095856
35.7352643,139.80958529999998
35.7352647,139.8095849
35.7352649,139.8095841
35.7352652,139.80958339999998
35.735265999999996,139.80958139999998
35.735266599999996,139.8095804
35.7352668,139.8095798
35.735267,139.8095794
35.7352673,139.8095789
35.735268,139.8095779
35.735268399999995,139.8095775
35.7352691,139.80957669999998
35.7352695,139.8095763
35.7352699,139.8095756
35.7352704,139.8095748
35.7352704,139.8095744
35.735270299999996,139.80957379999998
35.7352707,139.8095735
35.735270799999995,139.8095731
35.7352723,139.8095739
35.735272699999996,139.8095737
35.7352728,139.8095741
35.7352737,139.8095759
35.735275099999996,139.8095765
35.7352755,139.809577
35.7352764,139.8095768
35.7352789,139.80957759999998
35.7352801,139.8095778
35.7352803,139.8095773
35.7352815,139.8095774
35.7352819,139.80957669999998
35.7352817,139.8095756
35.7352825,139.809575
35.7352832,139.8095748
35.7352838,139.8095749
35.735284199999995,139.8095731
35.7352858,139.809573
35.735286099999996,139.8095725
35.735287,139.80957229999999
35.7352884,139.8095718
35.7352893,139.8095705
35.735290299999996,139.809571
35.735290899999995,139.8095703
35.7352911,139.8095698
35.735292699999995,139.8095693
35.735293299999995,139.8095693
35.7352932,139.8095683
35.7352937,139.8095677
35.7352941,139.8095673
35.7352948,139.80956709999998
35.7352951,139.80956659999998
35.735295799999996,139.8095667
35.7352971,139.8095664
35.735297599999996,139.809566
35.7352981,139.8095658
35.735299,139.8095653
35.7352997,139.8095651
35.7353005,139.8095648
35.7353009,139.8095648
35.7353017,139.8095645
35.7353021,139.80956419999998
35.7353027,139.809564
35.735303699999996,139.80956369999998
35.735304299999996,139.8095636
35.735305,139.8095634
35.7353057,139.8095631
35.7353069,139.8095625
35.7353077,139.8095624
35.7353094,139.80956229999998
35.7353111,139.809562
35.7353124,139.8095617
35.735313,139.80956179999998
35.7353138,139.8095616
35.735315199999995,139.80956129999998
35.735315799999995,139.8095611
35.735316499999996,139.809561
35.735317099999996,139.809561
35.7353178,139.8095607
35.7353197,139.80956079999999
35.7353203,139.809561
35.7353214,139.8095607
35.735321899999995,139.80956039999998
35.735322599999996,139.80956039999998
35.735324999999996,139.8095592
35.7353255,139.809559
35.7353267,139.80955849999998
35.735327399999996,139.8095581
35.735327999999996,139.8095578
35.7353293,139.8095573
35.735329899999996,139.80955699999998
35.7353314,139.80955649999999
35.735333,139.8095558
35.7353336,139.8095554
35.7353342,139.8095552
35.7353349,139.8095549
35.7353356,139.8095547
35.735336499999995,139.8095544
35.735337,139.80955419999998
35.735337699999995,139.8095538
35.735338299999995,139.8095536
35.735338999999996,139.8095534
35.735339499999995,139.8095531
35.7353403,139.8095528
35.7353416,139.8095524
35.7353433,139.8095515
35.7353453,139.8095507
35.7353458,139.8095506
35.7353465,139.8095502
35.7353471,139.8095501
35.7353485,139.8095496
35.7353497,139.80954889999998
35.7353501,139.8095487
35.7353508,139.80954839999998
35.735352299999995,139.8095471
35.735352899999995,139.8095467
35.735354699999995,139.8095453
35.7353552,139.80954499999999
35.7353565,139.8095438
35.7353571,139.8095434
35.7353576,139.809543
35.735358399999996,139.8095421
35.7353588,139.8095418
35.7353598,139.80954119999998
35.7353604,139.8095408
35.735360899999996,139.8095405
35.7353613,139.8095402
35.7353618,139.80954
35.735361999999995,139.8095396
35.7353625,139.80953929999998
35.7353632,139.80953879999998
35.7353636,139.8095386
35.7353641,139.80953829999999
35.735364499999996,139.809538
35.7353659,139.80953689999998
35.7353674,139.8095362
35.735368199999996,139.8095357
35.7353689,139.8095352
35.7353695,139.80953499999998
35.735369899999995,139.8095346
35.7353701,139.8095342
35.7353711,139.8095338
35.7353717,139.8095335
35.7353721,139.80953309999998
35.735372999999996,139.80953259999998
35.7353732,139.8095323
35.7353735,139.8095322
35.7353741,139.8095318
35.7353744,139.8095315
35.7353747,139.809531
35.735375399999995,139.8095305
35.7353758,139.8095301
35.735376099999996,139.8095299
35.7353769,139.8095294
35.735377799999995,139.809529
35.7353784,139.80952879999998
35.7353787,139.8095285
35.735379099999996,139.8095282
35.7353799,139.8095276
35.7353811,139.80952689999998
35.7353818,139.8095262
35.735382099999995,139.8095258
35.7353836,139.8095251
35.7353856,139.8095243
35.735386,139.80952399999998
35.7353866,139.8095238
35.735389,139.8095228
35.735389399999995,139.8095227
35.7353899,139.8095224
35.7353904,139.8095223
35.7353908,139.809522
35.7353914,139.8095218
35.735391899999996,139.8095213
35.7353922,139.8095209
35.735392499999996,139.8095204
35.7353927,139.8095201
35.735392999999995,139.8095196
35.7353932,139.80951919999998
35.7353934,139.8095189
35.735393699999996,139.80951869999998
35.7353939,139.8095186
35.7353942,139.8095195
35.7353941,139.8095196
35.7353942,139.8095198
35.7353941,139.80952019999998
35.7353942,139.8095203
35.7353942,139.8095204
35.735394299999996,139.8095209
35.7353944,139.80952109999998
35.7353942,139.80952159999998
35.7353942,139.80952249999999
35.7353941,139.80952299999998
35.735394,139.8095237
35.735393699999996,139.8095247
35.7353936,139.809526
35.7353935,139.8095266
35.7353934,139.8095279
35.7353934,139.8095287
35.7353933,139.80952929999998
35.735393099999996,139.8095313
35.7353928,139.8095335
35.7353923,139.8095365
35.7353921,139.809538
35.735392,139.80953879999998
35.735391899999996,139.8095394
35.735391899999996,139.8095401
35.7353917,139.8095415
35.7353916,139.80954219999998
35.7353915,139.8095437
35.7353914,139.8095445
35.735391299999996,139.80954499999999
35.735391199999995,139.8095458
35.735391199999995,139.80954649999998
35.7353911,139.8095471
35.735391,139.80954789999998
35.735391,139.80954939999998
35.735391,139.8095509
35.7353908,139.8095524
35.735390699999996,139.80955419999998
35.7353905,139.8095548
35.7353905,139.8095564
35.7353903,139.8095579
35.7353903,139.8095587
35.7353903,139.8095595
35.7353902,139.8095612
35.7353902,139.8095629
35.7353902,139.8095638
35.7353901,139.8095646
35.7353901,139.8095654
35.7353899,139.8095664
35.7353899,139.80956709999998
35.7353898,139.8095679
35.7353898,139.8095689
35.7353899,139.8095698
35.7353898,139.8095706
35.7353898,139.80957139999998
35.7353898,139.8095722
35.7353897,139.8095731
35.7353897,139.8095739
35.7353896,139.8095749
35.735389399999995,139.80957659999999
35.7353895,139.8095775
35.7353895,139.8095783
35.7353895,139.8095792
35.7353892,139.80957999999998
35.7353892,139.8095807
35.7353891,139.80958239999998
35.7353889,139.8095876
35.735388799999996,139.8095884
35.7353886,139.8095909
35.7353885,139.8095916
35.7353885,139.8095928
35.7353885,139.8095936
35.7353887,139.8095962
35.7353886,139.809598
35.7353885,139.8095989
35.7353885,139.8095997
35.7353883,139.8096013
35.7353883,139.8096022
35.7353883,139.8096029
35.735388199999996,139.8096038
35.735388199999996,139.8096048
35.735388199999996,139.8096055
35.735388,139.8096081
35.7353879,139.8096089
35.7353879,139.8096098
35.7353879,139.80961059999998
35.7353879,139.8096115
35.7353877,139.80961299999998
35.7353878,139.8096165
35.7353878,139.8096174
35.7353878,139.8096182
35.7353878,139.8096199
35.7353877,139.8096208
35.735387599999996,139.80962159999999
35.7353877,139.8096227
35.735387599999996,139.8096235
35.735387599999996,139.8096252
35.7353877,139.8096272
35.735387599999996,139.809629
35.7353877,139.8096301
35.7353878,139.8096309
35.735387599999996,139.8096318
35.735387599999996,139.8096329
35.7353874,139.8096349
35.7353874,139.8096357
35.7353874,139.8096368
35.7353873,139.8096378
35.7353875,139.809641
35.7353877,139.8096429
35.7353877,139.809645
35.7353877,139.80964609999998
35.7353877,139.8096471
35.7353877,139.8096481
35.7353878,139.8096511
35.7353877,139.8096522
35.7353879,139.8096534
35.7353878,139.8096563
35.735388,139.80965799999998
35.7353879,139.80965899999998
35.735388,139.80966089999998
35.7353879,139.8096626
35.7353879,139.8096635
35.7353879,139.8096645
35.735388,139.8096656
35.7353879,139.8096675
35.735388,139.8096685
35.735388,139.80966949999998
35.735388,139.8096716
35.735388,139.8096746
35.735388,139.8096756
35.7353881,139.8096765
35.735388,139.8096774
35.735388199999996,139.8096784
35.735388199999996,139.8096792
35.7353883,139.8096811
35.7353884,139.8096837
35.7353883,139.8096856
35.7353883,139.8096865
35.7353883,139.8096875
35.7353886,139.8096895
35.7353887,139.80969149999999
35.735388799999996,139.80969249999998
35.7353889,139.80969439999998
35.7353889,139.80969539999998
35.735389,139.8096962
35.7353889,139.8096989
35.7353889,139.8096998
35.735389,139.8097007
35.735389,139.8097024
35.735389,139.80970399999998
35.7353892,139.8097048
35.7353892,139.8097056
35.7353893,139.80970729999999
35.735389399999995,139.80970879999998
35.735389399999995,139.80971259999998
35.735389399999995,139.8097139
35.735389399999995,139.8097146
35.7353893,139.8097153
35.7353893,139.80971599999998
35.7353893,139.8097165
35.7353892,139.8097172
35.735389399999995,139.80971789999998
35.7353893,139.8097187
35.735389399999995,139.80972
35.735389399999995,139.8097216
35.735389399999995,139.80972309999999
35.7353893,139.8097237
35.7353893,139.8097253
35.7353893,139.8097268
35.7353893,139.80972749999998
35.7353892,139.8097291
35.7353892,139.80973
35.7353892,139.80973079999998
35.7353892,139.8097326
35.7353893,139.8097352
35.735389399999995,139.8097367
35.7353896,139.8097391
35.7353898,139.8097407
35.7353899,139.80974229999998
35.735389999999995,139.809744
35.7353901,139.8097448
35.7353901,139.8097464
35.7353902,139.8097472
35.7353902,139.8097481
35.7353902,139.80974899999998
35.7353901,139.8097497
35.7353902,139.8097516
35.735389999999995,139.8097534
35.735389999999995,139.80975429999998
35.735389999999995,139.8097559
35.735389999999995,139.8097577
35.7353901,139.80975859999998
35.7353902,139.8097602
35.7353903,139.8097645
35.7353902,139.8097655
35.7353901,139.8097664
35.7353903,139.8097675
35.7353903,139.8097685
35.7353903,139.8097694
35.7353901,139.8097714
35.7353899,139.8097723
35.735389399999995,139.80977579999998
35.7353893,139.80977679999998
35.735389,139.80977869999998
35.7353891,139.8097805
35.735389,139.8097814
35.7353889,139.80978249999998
35.735388799999996,139.8097836
35.735388799999996,139.8097846
35.7353887,139.8097855
35.7353887,139.8097865
35.7353886,139.8097876
35.7353887,139.80978869999998
35.735388799999996,139.809791
35.735388799999996,139.8097932
35.7353889,139.8097941
35.7353889,139.8097972
35.7353889,139.8097981
35.7353889,139.809799
35.735388799999996,139.80980119999998
35.7353889,139.8098022
35.7353889,139.8098034
